id,date_of_plunder,town,lat,lon,object,category
"3580","02 July, 1335","Greco e Pieve S. Stefano","43.886755","10.447083","grain","foodstuffs"
"3581","02 July, 1335","Greco e Pieve S. Stefano","43.886755","10.447083","grain","foodstuffs"
"4056","12 October, 1335","Greco e Pieve S. Stefano","43.886755","10.447083","wine","foodstuffs"
"5417","24 September, 1338","Greco e Pieve S. Stefano","43.886755","10.447083","grapes","foodstuffs"
"5419","24 September, 1338","Greco e Pieve S. Stefano","43.886755","10.447083","wine","foodstuffs"
"5452","24 September, 1338","Greco e Pieve S. Stefano","43.886755","10.447083","debt","money"
"6938","27 November, 1342","Gualdo","43.897676","10.360802","tunic","clothing"
"6939","27 November, 1342","Gualdo","43.897676","10.360802","tunic","clothing"
"6940","27 November, 1342","Gualdo","43.897676","10.360802","chemise","clothing"
"6941","27 November, 1342","Gualdo","43.897676","10.360802","tunic","clothing"
"1143","20 December, 1333","Gugliano","43.920494","10.480534","wine","foodstuffs"
"1144","20 December, 1333","Gugliano","43.920494","10.480534","chestnuts","foodstuffs"
"3838","02 October, 1335","Gugliano","43.920494","10.480534","chestnuts","foodstuffs"
"4855","23 July, 1338","Gugliano","43.920494","10.480534","fava beans","foodstuffs"
"5707","15 November, 1338","Gugliano","43.920494","10.480534","sow","animal"
"5708","15 November, 1338","Gugliano","43.920494","10.480534","wine","foodstuffs"
"5710","15 November, 1338","Gugliano","43.920494","10.480534","hay","fodder"
"5711","15 November, 1338","Gugliano","43.920494","10.480534","wine","foodstuffs"
"6905","20 November, 1342","Gugliano","43.920494","10.480534","hay","fodder"
"14130","02 October, 1335","Gugliano","43.920494","10.480534","olives","foodstuffs"
"15185","02 October, 1335","Gugliano","43.920494","10.480534","grapes","foodstuffs"
"124","18 January, 1333","Lammari","43.870262","10.565022","wine","foodstuffs"
"127","18 January, 1333","Lammari","43.870262","10.565022","barley","foodstuffs"
"486","18 February, 1333","Lammari","43.870262","10.565022","wine","foodstuffs"
"1069","21 December, 1333","Lammari","43.870262","10.565022","unidentified clothing","clothing"
"1070","21 December, 1333","Lammari","43.870262","10.565022","fava beans","foodstuffs"
"1071","21 December, 1333","Lammari","43.870262","10.565022","panic","foodstuffs"
"1082","21 December, 1333","Lammari","43.870262","10.565022","wine","foodstuffs"
"1083","21 December, 1333","Lammari","43.870262","10.565022","wine","foodstuffs"
"1087","21 December, 1333","Lammari","43.870262","10.565022","manure","materials"
"1088","21 December, 1333","Lammari","43.870262","10.565022","hay","fodder"
"1261","21 June, 1334","Lammari","43.870262","10.565022","grain","foodstuffs"
"1262","05 July, 1334","Lammari","43.870262","10.565022","grain","foodstuffs"
"1263","05 July, 1334","Lammari","43.870262","10.565022","grain","foodstuffs"
"1298","21 June, 1334","Lammari","43.870262","10.565022","grain","foodstuffs"
"1449","30 June, 1334","Lammari","43.870262","10.565022","grain","foodstuffs"
"1450","30 June, 1334","Lammari","43.870262","10.565022","rye","foodstuffs"
"1451","30 June, 1334","Lammari","43.870262","10.565022","barley","foodstuffs"
"1600","30 June, 1334","Lammari","43.870262","10.565022","grain","foodstuffs"
"1999","29 August, 1334","Lammari","43.870262","10.565022","flax","materials"
"2001","29 August, 1334","Lammari","43.870262","10.565022","surcoat","clothing"
"2002","29 August, 1334","Lammari","43.870262","10.565022","breeches","tools and implements"
"2094","28 August, 1334","Lammari","43.870262","10.565022","millet","foodstuffs"
"2095","28 August, 1334","Lammari","43.870262","10.565022","flax","materials"
"2096","28 August, 1334","Lammari","43.870262","10.565022","millet","foodstuffs"
"2124","06 September, 1334","Lammari","43.870262","10.565022","barley","foodstuffs"
"2125","06 September, 1334","Lammari","43.870262","10.565022","flax","materials"
"2221","03 December, 1334","Lammari","43.870262","10.565022","tunic","clothing"
"2222","03 December, 1334","Lammari","43.870262","10.565022","surcoat","clothing"
"2270","10 January, 1335","Lammari","43.870262","10.565022","millet","foodstuffs"
"2271","10 January, 1335","Lammari","43.870262","10.565022","fava beans","foodstuffs"
"2272","10 January, 1335","Lammari","43.870262","10.565022","panic","foodstuffs"
"2966","02 April, 1335","Lammari","43.870262","10.565022","measuring bucket","tools and implements"
"2968","02 April, 1335","Lammari","43.870262","10.565022","flax","materials"
"3311","06 June, 1335","Lammari","43.870262","10.565022","guarnellum","clothing"
"3390","23 June, 1335","Lammari","43.870262","10.565022","grain","foodstuffs"
"4110","03 November, 1335","Lammari","43.870262","10.565022","wine","foodstuffs"
"4155","23 November, 1335","Lammari","43.870262","10.565022","debt","money"
"4268","12 December, 1335","Lammari","43.870262","10.565022","tunic","clothing"
"4269","12 December, 1335","Lammari","43.870262","10.565022","guarnellum","clothing"
"4270","12 December, 1335","Lammari","43.870262","10.565022","guarnellum","clothing"
"4574","19 June, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"4575","19 June, 1338","Lammari","43.870262","10.565022","flax","materials"
"4576","19 June, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"4665","24 June, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"4668","27 June, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"4719","14 July, 1338","Lammari","43.870262","10.565022","fava beans","foodstuffs"
"4720","14 July, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"4798","09 July, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"5012","10 August, 1338","Lammari","43.870262","10.565022","lupins","fodder"
"5021","05 August, 1338","Lammari","43.870262","10.565022","cartwheel","materials"
"5022","05 August, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"5023","05 August, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"5024","05 August, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"5025","05 August, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"5026","05 August, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"5027","05 August, 1338","Lammari","43.870262","10.565022","blane","foodstuffs"
"5029","05 August, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"5114","19 August, 1338","Lammari","43.870262","10.565022","millet","foodstuffs"
"5277","05 September, 1338","Lammari","43.870262","10.565022","fava beans","foodstuffs"
"5279","05 September, 1338","Lammari","43.870262","10.565022","coverlet","linens"
"5289","05 September, 1338","Lammari","43.870262","10.565022","millet","foodstuffs"
"5291","05 September, 1338","Lammari","43.870262","10.565022","millet","foodstuffs"
"5292","05 September, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"5359","17 September, 1338","Lammari","43.870262","10.565022","mattress","furniture"
"5360","17 September, 1338","Lammari","43.870262","10.565022","straw","materials"
"5361","17 September, 1338","Lammari","43.870262","10.565022","saddle","equipment"
"5383","20 September, 1338","Lammari","43.870262","10.565022","sheet","linens"
"5384","20 September, 1338","Lammari","43.870262","10.565022","chemise","clothing"
"5385","20 September, 1338","Lammari","43.870262","10.565022","shoes","clothing"
"5388","17 September, 1338","Lammari","43.870262","10.565022","grapes","foodstuffs"
"5389","21 September, 1338","Lammari","43.870262","10.565022","grapes","foodstuffs"
"5439","27 September, 1338","Lammari","43.870262","10.565022","panic","foodstuffs"
"5440","27 September, 1338","Lammari","43.870262","10.565022","tunic","clothing"
"5441","27 September, 1338","Lammari","43.870262","10.565022","wood","materials"
"5454","28 September, 1338","Lammari","43.870262","10.565022","panic","foodstuffs"
"6243","17 December, 1338","Lammari","43.870262","10.565022","millet","foodstuffs"
"6244","17 December, 1338","Lammari","43.870262","10.565022","wine","foodstuffs"
"6269","24 October, 1338","Lammari","43.870262","10.565022","plank for bed","furniture"
"6270","24 October, 1338","Lammari","43.870262","10.565022","tripod","tools and implements"
"6677","14 November, 1342","Lammari","43.870262","10.565022","fava beans","foodstuffs"
"4704","03 July, 1338","Lammari","43.870262","10.565022","millet","foodstuffs"
"4705","03 July, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"4728","19 July, 1338","Lammari","43.870262","10.565022","cartwheel","materials"
"4702","03 July, 1338","Lammari","43.870262","10.565022","grain","foodstuffs"
"4703","03 July, 1338","Lammari","43.870262","10.565022","fava beans","foodstuffs"
"3238","22 May, 1335","Limano","44.050344","10.680468","salted meat","foodstuffs"
"216","26 January, 1333","Loppeglia","43.936663","10.429611","wine","foodstuffs"
"217","26 January, 1333","Loppeglia","43.936663","10.429611","wine","foodstuffs"
"226","22 January, 1333","Loppeglia","43.936663","10.429611","wine","foodstuffs"
"228","22 January, 1333","Loppeglia","43.936663","10.429611","pig","animal"
"314","30 January, 1333","Loppeglia","43.936663","10.429611","sow","animal"
"316","30 January, 1333","Loppeglia","43.936663","10.429611","wine","foodstuffs"
"318","30 January, 1333","Loppeglia","43.936663","10.429611","wine","foodstuffs"
"584","03 March, 1333","Loppeglia","43.936663","10.429611","wine","foodstuffs"
"586","02 March, 1333","Loppeglia","43.936663","10.429611","wine","foodstuffs"
"612","03 March, 1333","Loppeglia","43.936663","10.429611","wine","foodstuffs"
"1991","27 August, 1334","Loppeglia","43.936663","10.429611","plank","materials"
"1992","27 August, 1334","Loppeglia","43.936663","10.429611","grain","foodstuffs"
"2639","05 March, 1335","Loppeglia","43.936663","10.429611","wine","foodstuffs"
"2640","05 March, 1335","Loppeglia","43.936663","10.429611","chestnuts","foodstuffs"
"3416","25 June, 1335","Loppeglia","43.936663","10.429611","sheep","animal"
"39","08 January, 1333","Lucca","43.84357","10.50585","unclear","materials"
"40","08 January, 1333","Lucca","43.84357","10.50585","unclear","unclear"
"41","08 January, 1333","Lucca","43.84357","10.50585","bandeau","linens"
"42","08 January, 1333","Lucca","43.84357","10.50585","sail","unclear"
"43","08 January, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"44","08 January, 1333","Lucca","43.84357","10.50585","surcoat","clothing"
"45","08 January, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"47","12 January, 1333","Lucca","43.84357","10.50585","skins","materials"
"48","12 January, 1333","Lucca","43.84357","10.50585","grain","foodstuffs"
"49","12 January, 1333","Lucca","43.84357","10.50585","figs","foodstuffs"
"50","12 January, 1333","Lucca","43.84357","10.50585","millet","foodstuffs"
"59","13 January, 1333","Lucca","43.84357","10.50585","wine","foodstuffs"
"69","12 January, 1333","Lucca","43.84357","10.50585","cloak","clothing"
"136","18 January, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"137","18 January, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"145","18 January, 1333","Lucca","43.84357","10.50585","box","containers"
"147","18 January, 1333","Lucca","43.84357","10.50585","box","containers"
"151","18 January, 1333","Lucca","43.84357","10.50585","wine","foodstuffs"
"152","18 January, 1333","Lucca","43.84357","10.50585","trencher","tools and implements"
"153","18 January, 1333","Lucca","43.84357","10.50585","bowl","tools and implements"
"154","18 January, 1333","Lucca","43.84357","10.50585","unclear","unclear"
"204","27 January, 1333","Lucca","43.84357","10.50585","trencher","tools and implements"
"205","27 January, 1333","Lucca","43.84357","10.50585","knife","tools and implements"
"225","28 January, 1333","Lucca","43.84357","10.50585","coin","money"
"298","05 February, 1333","Lucca","43.84357","10.50585","surcoat","clothing"
"299","05 February, 1333","Lucca","43.84357","10.50585","wine","foodstuffs"
"330","06 February, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"331","06 February, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"332","06 February, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"333","06 February, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"334","06 February, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"341","06 February, 1333","Lucca","43.84357","10.50585","surcoat","clothing"
"342","06 February, 1333","Lucca","43.84357","10.50585","surcoat","clothing"
"511","18 February, 1333","Lucca","43.84357","10.50585","cask","containers"
"512","18 February, 1333","Lucca","43.84357","10.50585","cask","containers"
"514","18 February, 1333","Lucca","43.84357","10.50585","box","containers"
"515","18 February, 1333","Lucca","43.84357","10.50585","box","containers"
"518","18 February, 1333","Lucca","43.84357","10.50585","dining table","furniture"
"520","23 February, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"521","23 February, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"522","23 February, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"523","23 February, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"524","23 February, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"525","23 February, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"526","23 February, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"532","23 February, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"533","23 February, 1333","Lucca","43.84357","10.50585","barracan","clothing"
"534","23 February, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"535","23 February, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"536","23 February, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"540","09 February, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"541","09 February, 1333","Lucca","43.84357","10.50585","stool","furniture"
"542","16 January, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"543","16 January, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"544","16 January, 1333","Lucca","43.84357","10.50585","cloak","clothing"
"545","16 January, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"546","16 January, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"547","01 March, 1333","Lucca","43.84357","10.50585","wine","foodstuffs"
"548","01 March, 1333","Lucca","43.84357","10.50585","wine","foodstuffs"
"549","01 March, 1333","Lucca","43.84357","10.50585","wine","foodstuffs"
"550","01 March, 1333","Lucca","43.84357","10.50585","wine","foodstuffs"
"580","03 March, 1333","Lucca","43.84357","10.50585","jupe","clothing"
"581","03 March, 1333","Lucca","43.84357","10.50585","guarnellum","clothing"
"582","03 March, 1333","Lucca","43.84357","10.50585","cloak","clothing"
"633","02 March, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"634","02 March, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"635","02 March, 1333","Lucca","43.84357","10.50585","cloak","clothing"
"636","10 March, 1333","Lucca","43.84357","10.50585","coin","money"
"637","10 March, 1333","Lucca","43.84357","10.50585","coin","money"
"638","10 March, 1333","Lucca","43.84357","10.50585","coin","money"
"655","11 March, 1333","Lucca","43.84357","10.50585","anvil","tools and implements"
"680","17 March, 1333","Lucca","43.84357","10.50585","cloak","clothing"
"681","17 March, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"695","18 March, 1333","Lucca","43.84357","10.50585","box","containers"
"697","18 March, 1333","Lucca","43.84357","10.50585","beans","foodstuffs"
"698","18 March, 1333","Lucca","43.84357","10.50585","falchion","weapons"
"699","18 March, 1333","Lucca","43.84357","10.50585","unclear","unclear"
"700","16 March, 1333","Lucca","43.84357","10.50585","pan","tools and implements"
"701","16 March, 1333","Lucca","43.84357","10.50585","pan","tools and implements"
"779","24 March, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"853","20 February, 1333","Lucca","43.84357","10.50585","wine","foodstuffs"
"880","12 April, 1333","Lucca","43.84357","10.50585","box","containers"
"883","24 April, 1333","Lucca","43.84357","10.50585","wine","foodstuffs"
"907","05 May, 1333","Lucca","43.84357","10.50585","clothing","clothing"
"960","27 May, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"961","27 May, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"1024","12 August, 1333","Lucca","43.84357","10.50585","pan","tools and implements"
"1025","12 August, 1333","Lucca","43.84357","10.50585","bucket","tools and implements"
"1043","20 November, 1333","Lucca","43.84357","10.50585","fabric","materials"
"1046","11 December, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"1047","11 December, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"1059","19 December, 1333","Lucca","43.84357","10.50585","cloak","clothing"
"1060","19 December, 1333","Lucca","43.84357","10.50585","gown","clothing"
"1061","19 December, 1333","Lucca","43.84357","10.50585","cloak","clothing"
"1062","19 December, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"1063","19 December, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"1106","22 December, 1333","Lucca","43.84357","10.50585","coverlet","linens"
"1139","20 December, 1333","Lucca","43.84357","10.50585","coverlet","linens"
"1161","22 December, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"1162","22 December, 1333","Lucca","43.84357","10.50585","jacket","clothing"
"1175","23 December, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"1176","23 December, 1333","Lucca","43.84357","10.50585","beans","foodstuffs"
"1179","23 December, 1333","Lucca","43.84357","10.50585","cloak","clothing"
"1180","23 December, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"1181","23 December, 1333","Lucca","43.84357","10.50585","tunic","clothing"
"1182","23 December, 1333","Lucca","43.84357","10.50585","cloak","clothing"
"1183","23 December, 1333","Lucca","43.84357","10.50585","surcoat","clothing"
"1219","23 May, 1334","Lucca","43.84357","10.50585","debt","money"
"1228","24 May, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1229","24 May, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1230","24 May, 1334","Lucca","43.84357","10.50585","unclear","clothing"
"1231","24 May, 1334","Lucca","43.84357","10.50585","wine","foodstuffs"
"1232","24 May, 1334","Lucca","43.84357","10.50585","wine","foodstuffs"
"1248","28 May, 1334","Lucca","43.84357","10.50585","pan","tools and implements"
"1286","27 May, 1334","Lucca","43.84357","10.50585","tablecloth","linens"
"1287","27 May, 1334","Lucca","43.84357","10.50585","jacket","clothing"
"1288","27 May, 1334","Lucca","43.84357","10.50585","coverlet","linens"
"1289","28 May, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1290","28 May, 1334","Lucca","43.84357","10.50585","surcoat","clothing"
"1318","23 June, 1334","Lucca","43.84357","10.50585","grain","foodstuffs"
"1325","27 May, 1334","Lucca","43.84357","10.50585","cloak","clothing"
"1326","27 May, 1334","Lucca","43.84357","10.50585","surcoat","clothing"
"1327","27 May, 1334","Lucca","43.84357","10.50585","guarnellum","clothing"
"1341","22 June, 1334","Lucca","43.84357","10.50585","grain","foodstuffs"
"1385","27 June, 1334","Lucca","43.84357","10.50585","unclear","clothing"
"1386","27 June, 1334","Lucca","43.84357","10.50585","jacket","clothing"
"1387","03 September, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1388","03 September, 1334","Lucca","43.84357","10.50585","cotte-hardie","clothing"
"1390","27 June, 1334","Lucca","43.84357","10.50585","jacket","clothing"
"1391","27 June, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1393","24 June, 1334","Lucca","43.84357","10.50585","jacket","clothing"
"1394","24 June, 1334","Lucca","43.84357","10.50585","surcoat","clothing"
"1396","24 June, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1410","27 June, 1334","Lucca","43.84357","10.50585","surcoat","clothing"
"1530","06 July, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1538","14 July, 1334","Lucca","43.84357","10.50585","fava beans","foodstuffs"
"1539","13 July, 1334","Lucca","43.84357","10.50585","grain","foodstuffs"
"1580","23 June, 1334","Lucca","43.84357","10.50585","coverlet","linens"
"1581","23 June, 1334","Lucca","43.84357","10.50585","pick","tools and implements"
"1623","27 July, 1334","Lucca","43.84357","10.50585","jacket","clothing"
"1624","27 July, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1625","27 July, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1634","28 July, 1334","Lucca","43.84357","10.50585","jupe","clothing"
"1635","28 July, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1636","27 July, 1334","Lucca","43.84357","10.50585","grain","foodstuffs"
"1647","22 July, 1334","Lucca","43.84357","10.50585","flax","materials"
"1657","02 August, 1334","Lucca","43.84357","10.50585","coin","money"
"1661","04 August, 1334","Lucca","43.84357","10.50585","mallet","tools and implements"
"1667","03 August, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1668","03 August, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1669","03 August, 1334","Lucca","43.84357","10.50585","cloak","clothing"
"1670","03 August, 1334","Lucca","43.84357","10.50585","pan","tools and implements"
"1718","06 August, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1719","06 August, 1334","Lucca","43.84357","10.50585","surcoat","clothing"
"1720","06 August, 1334","Lucca","43.84357","10.50585","cloak","clothing"
"1748","09 August, 1334","Lucca","43.84357","10.50585","mattress","furniture"
"1751","12 August, 1334","Lucca","43.84357","10.50585","shears","tools and implements"
"1760","12 August, 1334","Lucca","43.84357","10.50585","loom","equipment"
"1763","12 August, 1334","Lucca","43.84357","10.50585","bench","furniture"
"1822","19 August, 1334","Lucca","43.84357","10.50585","tunic","clothing"
"1853","18 August, 1334","Lucca","43.84357","10.50585","pan","tools and implements"
"1854","18 August, 1334","Lucca","43.84357","10.50585","headboard","furniture"
"1900","23 August, 1334","Lucca","43.84357","10.50585","facecloth","linens"
"1923","22 August, 1334","Lucca","43.84357","10.50585","coin","money"
"2161","09 September, 1334","Lucca","43.84357","10.50585","rent","money"
"2171","01 September, 1334","Lucca","43.84357","10.50585","sheet","linens"
"2172","01 September, 1334","Lucca","43.84357","10.50585","tablecloth","linens"
"2173","01 September, 1334","Lucca","43.84357","10.50585","tablecloth","linens"
"2187","31 October, 1334","Lucca","43.84357","10.50585","panic","foodstuffs"
"2218","02 December, 1334","Lucca","43.84357","10.50585","pan","tools and implements"
"2219","02 December, 1334","Lucca","43.84357","10.50585","pan","tools and implements"
"2269","07 January, 1335","Lucca","43.84357","10.50585","surcoat","clothing"
"2282","11 January, 1335","Lucca","43.84357","10.50585","surcoat","clothing"
"2283","11 January, 1335","Lucca","43.84357","10.50585","cloak","clothing"
"2284","11 January, 1335","Lucca","43.84357","10.50585","cloak","clothing"
"2285","11 January, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"2286","11 January, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"2287","11 January, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"2293","16 January, 1335","Lucca","43.84357","10.50585","mattress","furniture"
"2294","16 January, 1335","Lucca","43.84357","10.50585","coverlet","linens"
"2309","19 January, 1335","Lucca","43.84357","10.50585","surcoat","clothing"
"2310","19 January, 1335","Lucca","43.84357","10.50585","guarnellum","clothing"
"2327","20 January, 1335","Lucca","43.84357","10.50585","jacket","clothing"
"2328","21 January, 1335","Lucca","43.84357","10.50585","flask","tools and implements"
"2329","21 January, 1335","Lucca","43.84357","10.50585","skins","materials"
"2330","21 January, 1335","Lucca","43.84357","10.50585","napkin","linens"
"2337","25 January, 1335","Lucca","43.84357","10.50585","debt","money"
"2344","24 January, 1335","Lucca","43.84357","10.50585","box","containers"
"2347","24 January, 1335","Lucca","43.84357","10.50585","pail","tools and implements"
"2348","24 January, 1335","Lucca","43.84357","10.50585","dining table","furniture"
"2350","24 January, 1335","Lucca","43.84357","10.50585","pan","tools and implements"
"2351","24 January, 1335","Lucca","43.84357","10.50585","bench","furniture"
"2352","24 January, 1335","Lucca","43.84357","10.50585","chain","materials"
"2353","24 January, 1335","Lucca","43.84357","10.50585","bucket","tools and implements"
"2354","24 January, 1335","Lucca","43.84357","10.50585","pan","tools and implements"
"2358","28 January, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"2359","28 January, 1335","Lucca","43.84357","10.50585","jacket","clothing"
"2407","30 January, 1335","Lucca","43.84357","10.50585","surcoat","clothing"
"2408","30 January, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"2413","30 January, 1335","Lucca","43.84357","10.50585","cauldron","tools and implements"
"2414","30 January, 1335","Lucca","43.84357","10.50585","pail","tools and implements"
"2415","30 January, 1335","Lucca","43.84357","10.50585","scales","tools and implements"
"2430","31 January, 1335","Lucca","43.84357","10.50585","millet","foodstuffs"
"2431","31 January, 1335","Lucca","43.84357","10.50585","grain","foodstuffs"
"2469","27 January, 1335","Lucca","43.84357","10.50585","debt","money"
"2512","16 February, 1335","Lucca","43.84357","10.50585","balance","tools and implements"
"2565","03 March, 1335","Lucca","43.84357","10.50585","pan","tools and implements"
"2566","03 March, 1335","Lucca","43.84357","10.50585","bucket","tools and implements"
"2607","03 March, 1335","Lucca","43.84357","10.50585","dining table","furniture"
"2608","03 March, 1335","Lucca","43.84357","10.50585","bench","furniture"
"2609","03 March, 1335","Lucca","43.84357","10.50585","lectern","furniture"
"2611","03 March, 1335","Lucca","43.84357","10.50585","lupins","fodder"
"2612","03 March, 1335","Lucca","43.84357","10.50585","plank","materials"
"2613","03 March, 1335","Lucca","43.84357","10.50585","plank","materials"
"2614","03 March, 1335","Lucca","43.84357","10.50585","unclear","unclear"
"2624","06 March, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"2625","06 March, 1335","Lucca","43.84357","10.50585","surcoat","clothing"
"2626","06 March, 1335","Lucca","43.84357","10.50585","surcoat","clothing"
"2642","07 March, 1335","Lucca","43.84357","10.50585","jacket","clothing"
"2643","07 March, 1335","Lucca","43.84357","10.50585","jacket","clothing"
"2683","08 March, 1335","Lucca","43.84357","10.50585","wine","foodstuffs"
"2687","11 March, 1335","Lucca","43.84357","10.50585","debt","money"
"2689","06 March, 1335","Lucca","43.84357","10.50585","plank","materials"
"2690","06 March, 1335","Lucca","43.84357","10.50585","bench","furniture"
"2697","11 March, 1335","Lucca","43.84357","10.50585","surcoat","clothing"
"2698","11 March, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"2734","15 March, 1335","Lucca","43.84357","10.50585","nothing","none"
"2742","18 March, 1335","Lucca","43.84357","10.50585","beans","foodstuffs"
"2785","23 March, 1335","Lucca","43.84357","10.50585","coin","money"
"2798","24 March, 1335","Lucca","43.84357","10.50585","cloth","materials"
"2813","27 March, 1335","Lucca","43.84357","10.50585","tablecloth","linens"
"2814","27 March, 1335","Lucca","43.84357","10.50585","sheet","linens"
"2815","27 March, 1335","Lucca","43.84357","10.50585","sheet","linens"
"2816","27 March, 1335","Lucca","43.84357","10.50585","balance","tools and implements"
"2817","27 March, 1335","Lucca","43.84357","10.50585","wedge","tools and implements"
"2818","27 March, 1335","Lucca","43.84357","10.50585","mattock","tools and implements"
"2897","06 April, 1335","Lucca","43.84357","10.50585","jacket","clothing"
"2898","06 April, 1335","Lucca","43.84357","10.50585","gown","clothing"
"2899","06 April, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"2900","06 April, 1335","Lucca","43.84357","10.50585","surcoat","clothing"
"2901","06 April, 1335","Lucca","43.84357","10.50585","unclear","clothing"
"2936","27 July, 1335","Lucca","43.84357","10.50585","cloak","clothing"
"2944","30 March, 1335","Lucca","43.84357","10.50585","dining table","furniture"
"2952","30 March, 1335","Lucca","43.84357","10.50585","olive oil","foodstuffs"
"2954","30 March, 1335","Lucca","43.84357","10.50585","dining table","furniture"
"2955","30 March, 1335","Lucca","43.84357","10.50585","box","containers"
"2962","30 March, 1335","Lucca","43.84357","10.50585","wine","foodstuffs"
"2963","30 March, 1335","Lucca","43.84357","10.50585","wine","foodstuffs"
"2978","03 April, 1335","Lucca","43.84357","10.50585","millet","foodstuffs"
"2987","04 April, 1335","Lucca","43.84357","10.50585","surcoat","clothing"
"2988","04 April, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"2995","03 April, 1335","Lucca","43.84357","10.50585","cloak","clothing"
"2996","05 April, 1335","Lucca","43.84357","10.50585","rod","equipment"
"2998","05 April, 1335","Lucca","43.84357","10.50585","box","containers"
"3008","05 April, 1335","Lucca","43.84357","10.50585","wine","foodstuffs"
"3024","05 April, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"3025","05 April, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"3026","06 April, 1335","Lucca","43.84357","10.50585","surcoat","clothing"
"3027","06 April, 1335","Lucca","43.84357","10.50585","tunic","clothing"
"3028","06 April, 1335","Lucca","43.84357","10.50585","jacket","clothing"
